sid,tactic_id,tech_id
2044519,TA0011,T1568
2044520,TA0011,T1568
2044586,TA0011,T1568
2044587,TA0011,T1568
2044588,TA0011,T1568
2044589,TA0011,T1568
2044591,TA0011,T1568
2044592,TA0011,T1568
2044593,TA0011,T1568
2044594,TA0011,T1568
2044633,TA0011,T1568
2044634,TA0011,T1568
2044858,TA0011,T1568
2044859,TA0011,T1568
2044860,TA0011,T1568
2044861,TA0011,T1568
2044862,TA0011,T1568
2044863,TA0011,T1568
2044895,TA0011,T1568
2044896,TA0011,T1568
2044897,TA0011,T1568
2044898,TA0011,T1568
2044949,TA0011,T1568
2044950,TA0011,T1568
2044951,TA0011,T1568
2044952,TA0011,T1568
2044953,TA0011,T1568
2044954,TA0011,T1568
2044986,TA0011,T1568
2044987,TA0011,T1568
2044988,TA0011,T1568
2044989,TA0011,T1568
2044990,TA0011,T1568
2044991,TA0011,T1568
2044992,TA0011,T1568
2044993,TA0011,T1568
2045178,TA0011,T1568
2045179,TA0011,T1568
2045180,TA0011,T1568
2045181,TA0011,T1568
2045207,TA0011,T1568
2045208,TA0011,T1568
2045259,TA0011,T1568
2045260,TA0011,T1568
2045261,TA0011,T1568
2045262,TA0011,T1568
2045263,TA0011,T1568
2045264,TA0011,T1568
2045265,TA0011,T1568
2045266,TA0011,T1568
2045288,TA0011,T1568
2045289,TA0011,T1568
2045708,TA0011,T1568
2045709,TA0011,T1568
2045710,TA0011,T1568
2045711,TA0011,T1568
2045712,TA0011,T1568
2045713,TA0011,T1568
2045714,TA0011,T1568
2045715,TA0011,T1568
2045716,TA0011,T1568
2045717,TA0011,T1568
2045718,TA0011,T1568
2045719,TA0011,T1568
2045720,TA0011,T1568
2045721,TA0011,T1568
2045722,TA0011,T1568
2045723,TA0011,T1568
2045724,TA0011,T1568
2045725,TA0011,T1568
2045743,TA0011,T1568
2045744,TA0011,T1568
2045745,TA0011,T1568
2045746,TA0011,T1568
2045747,TA0011,T1568
2045748,TA0011,T1568
2045749,TA0011,T1568
2045750,TA0011,T1568
2045792,TA0011,T1568
2045793,TA0011,T1568
2045845,TA0011,T1568
2045846,TA0011,T1568
2045847,TA0011,T1568
2045848,TA0011,T1568
2045981,TA0011,T1568
2045982,TA0011,T1568
2045983,TA0011,T1568
2045984,TA0011,T1568
2045985,TA0011,T1568
2045986,TA0011,T1568
2045987,TA0011,T1568
2045988,TA0011,T1568
2045989,TA0011,T1568
2045990,TA0011,T1568
2045991,TA0011,T1568
2045992,TA0011,T1568
2045993,TA0011,T1568
2045994,TA0011,T1568
2045995,TA0011,T1568
2045996,TA0011,T1568
2045997,TA0011,T1568
2045998,TA0011,T1568
2045999,TA0011,T1568
2046000,TA0011,T1568
2046001,TA0011,T1568
2046002,TA0011,T1568
2046003,TA0011,T1568
2046004,TA0011,T1568
2046005,TA0011,T1568
2046006,TA0011,T1568
2046007,TA0011,T1568
2046008,TA0011,T1568
2046009,TA0011,T1568
2046010,TA0011,T1568
2046011,TA0011,T1568
2046012,TA0011,T1568
2046013,TA0011,T1568
2046014,TA0011,T1568
2046015,TA0011,T1568
2046016,TA0011,T1568
2046017,TA0011,T1568
2046018,TA0011,T1568
2046019,TA0011,T1568
2046020,TA0011,T1568
2046021,TA0011,T1568
2046022,TA0011,T1568
2046023,TA0011,T1568
2046024,TA0011,T1568
2046025,TA0011,T1568
2046026,TA0011,T1568
2046027,TA0011,T1568
2046028,TA0011,T1568
2046029,TA0011,T1568
2046030,TA0011,T1568
2046031,TA0011,T1568
2046032,TA0011,T1568
2046033,TA0011,T1568
2046034,TA0011,T1568
2046035,TA0011,T1568
2046036,TA0011,T1568
2046037,TA0011,T1568
2046038,TA0011,T1568
2046039,TA0011,T1568
2046040,TA0011,T1568
2046041,TA0011,T1568
2046042,TA0011,T1568
2046043,TA0011,T1568
2046044,TA0011,T1568
2046072,TA0011,T1568
2046073,TA0011,T1568
2046074,TA0011,T1568
2046075,TA0011,T1568
2046178,TA0011,T1568
2046179,TA0011,T1568
2046180,TA0011,T1568
2046181,TA0011,T1568
2046182,TA0011,T1568
2046183,TA0011,T1568
2046609,TA0011,T1568
2046610,TA0011,T1568
2046611,TA0011,T1568
2046612,TA0011,T1568
2046840,TA0011,T1568
2046841,TA0011,T1568
2046842,TA0011,T1568
2046843,TA0011,T1568
2046844,TA0011,T1568
2046845,TA0011,T1568
2046846,TA0011,T1568
2046847,TA0011,T1568
2046848,TA0011,T1568
2046849,TA0011,T1568
2046850,TA0011,T1568
2046851,TA0011,T1568
2046852,TA0011,T1568
2046853,TA0011,T1568
2046854,TA0011,T1568
2046855,TA0011,T1568
2046888,TA0011,T1568
2046889,TA0011,T1568
2046890,TA0011,T1568
2046891,TA0011,T1568
2046951,TA0011,T1568
2046952,TA0011,T1568
2046953,TA0011,T1568
2046954,TA0011,T1568
2047008,TA0011,T1568
2047009,TA0011,T1568
2047022,TA0011,T1568
2047023,TA0011,T1568
2047024,TA0011,T1568
2047025,TA0011,T1568
2047026,TA0011,T1568
2047027,TA0011,T1568
2047071,TA0011,T1568
2047072,TA0011,T1568
2047073,TA0011,T1568
2047074,TA0011,T1568
2047075,TA0011,T1568
2047076,TA0011,T1568
2047077,TA0011,T1568
2047078,TA0011,T1568
2047652,TA0011,T1568
2047653,TA0011,T1568
2047654,TA0011,T1568
2047655,TA0011,T1568
2047682,TA0011,T1568
2047683,TA0011,T1568
2047684,TA0011,T1568
2047685,TA0011,T1568
2047874,TA0011,T1568
2047875,TA0011,T1568
2048281,TA0011,T1568
2048282,TA0011,T1568
2048283,TA0011,T1568
2048284,TA0011,T1568
2048285,TA0011,T1568
2048286,TA0011,T1568
2048287,TA0011,T1568
2048288,TA0011,T1568
2048289,TA0011,T1568
2048290,TA0011,T1568
2048291,TA0011,T1568
2048292,TA0011,T1568
2048293,TA0011,T1568
2048294,TA0011,T1568
2048295,TA0011,T1568
2048296,TA0011,T1568
2048297,TA0011,T1568
2048298,TA0011,T1568
2048299,TA0011,T1568
2048300,TA0011,T1568
2048301,TA0011,T1568
2048302,TA0011,T1568
2048303,TA0011,T1568
2048304,TA0011,T1568
2048305,TA0011,T1568
2048306,TA0011,T1568
2048307,TA0011,T1568
2048308,TA0011,T1568
2048309,TA0011,T1568
2048310,TA0011,T1568
2048585,TA0011,T1568
2048586,TA0011,T1568
2048587,TA0011,T1568
2048588,TA0011,T1568
2048589,TA0011,T1568
2048590,TA0011,T1568
2048591,TA0011,T1568
2048592,TA0011,T1568
2049183,TA0011,T1568
2049184,TA0011,T1568
2049185,TA0011,T1568
2049186,TA0011,T1568
2049187,TA0011,T1568
2049188,TA0011,T1568
2049189,TA0011,T1568
2049190,TA0011,T1568
2049191,TA0011,T1568
2049192,TA0011,T1568
2049193,TA0011,T1568
2049194,TA0011,T1568
2049195,TA0011,T1568
2049196,TA0011,T1568
2049197,TA0011,T1568
2049198,TA0011,T1568
2049199,TA0011,T1568
2049200,TA0011,T1568
2049217,TA0011,T1568
2049218,TA0011,T1568
2049219,TA0011,T1568
2049220,TA0011,T1568
2050139,TA0011,T1568
2050140,TA0011,T1568
2050141,TA0011,T1568
2050142,TA0011,T1568
2050506,TA0011,T1568
2050507,TA0011,T1568
2050508,TA0011,T1568
2050509,TA0011,T1568
2052200,TA0011,T1568
2052201,TA0011,T1568
2052202,TA0011,T1568
2052203,TA0011,T1568
2052204,TA0011,T1568
2052205,TA0011,T1568
2052206,TA0011,T1568
2052207,TA0011,T1568
2052208,TA0011,T1568
2052209,TA0011,T1568
2052210,TA0011,T1568
2052211,TA0011,T1568
2053056,TA0011,T1568
2053057,TA0011,T1568
2053058,TA0011,T1568
2053059,TA0011,T1568
2053060,TA0011,T1568
2053061,TA0011,T1568
2053062,TA0011,T1568
2053063,TA0011,T1568
2053064,TA0011,T1568
2053065,TA0011,T1568
2053066,TA0011,T1568
2053067,TA0011,T1568
2053068,TA0011,T1568
2053069,TA0011,T1568
2053070,TA0011,T1568
2053071,TA0011,T1568
2053072,TA0011,T1568
2053073,TA0011,T1568
2053074,TA0011,T1568
2053075,TA0011,T1568
2053076,TA0011,T1568
2053077,TA0011,T1568
2053078,TA0011,T1568
2053079,TA0011,T1568
2053080,TA0011,T1568
2053081,TA0011,T1568
2053082,TA0011,T1568
2053083,TA0011,T1568
2053084,TA0011,T1568
2053085,TA0011,T1568
2053086,TA0011,T1568
2053087,TA0011,T1568
2053088,TA0011,T1568
2053089,TA0011,T1568
2053090,TA0011,T1568
2053091,TA0011,T1568
2053092,TA0011,T1568
2053093,TA0011,T1568
2053094,TA0011,T1568
2053095,TA0011,T1568
2053096,TA0011,T1568
2053097,TA0011,T1568
2053098,TA0011,T1568
2053099,TA0011,T1568
2053100,TA0011,T1568
2053101,TA0011,T1568
2053102,TA0011,T1568
2053103,TA0011,T1568
2053104,TA0011,T1568
2053105,TA0011,T1568
2053106,TA0011,T1568
2053107,TA0011,T1568
2053108,TA0011,T1568
2053109,TA0011,T1568
2053110,TA0011,T1568
2053111,TA0011,T1568
2053112,TA0011,T1568
2053113,TA0011,T1568
2053114,TA0011,T1568
2053115,TA0011,T1568
2053116,TA0011,T1568
2053117,TA0011,T1568
2053118,TA0011,T1568
2053119,TA0011,T1568
2053120,TA0011,T1568
2053121,TA0011,T1568
2053122,TA0011,T1568
2053123,TA0011,T1568
2053124,TA0011,T1568
2053125,TA0011,T1568
2053126,TA0011,T1568
2053127,TA0011,T1568
2053128,TA0011,T1568
2053129,TA0011,T1568
2053130,TA0011,T1568
2053131,TA0011,T1568
2053132,TA0011,T1568
2053133,TA0011,T1568
2053134,TA0011,T1568
2053135,TA0011,T1568
2053136,TA0011,T1568
2053137,TA0011,T1568
2053138,TA0011,T1568
2053139,TA0011,T1568
2053140,TA0011,T1568
2053141,TA0011,T1568
2053142,TA0011,T1568
2053143,TA0011,T1568
2053144,TA0011,T1568
2053145,TA0011,T1568
2053146,TA0011,T1568
2053147,TA0011,T1568
2053148,TA0011,T1568
2053149,TA0011,T1568
2053150,TA0011,T1568
2053151,TA0011,T1568
2053152,TA0011,T1568
2053153,TA0011,T1568
2053154,TA0011,T1568
2053155,TA0011,T1568
2053156,TA0011,T1568
2053157,TA0011,T1568
2053158,TA0011,T1568
2053159,TA0011,T1568
2053160,TA0011,T1568
2053161,TA0011,T1568
2053162,TA0011,T1568
2053163,TA0011,T1568
2053164,TA0011,T1568
2053165,TA0011,T1568
2053166,TA0011,T1568
2053167,TA0011,T1568
2053168,TA0011,T1568
2053169,TA0011,T1568
2053170,TA0011,T1568
2053171,TA0011,T1568
2053172,TA0011,T1568
2053173,TA0011,T1568
2053174,TA0011,T1568
2053175,TA0011,T1568
2053176,TA0011,T1568
2053177,TA0011,T1568
2053178,TA0011,T1568
2053179,TA0011,T1568
2053180,TA0011,T1568
2053181,TA0011,T1568
2053182,TA0011,T1568
2053183,TA0011,T1568
2053184,TA0011,T1568
2053185,TA0011,T1568
2053186,TA0011,T1568
2053187,TA0011,T1568
2053188,TA0011,T1568
2053189,TA0011,T1568
2053190,TA0011,T1568
2053191,TA0011,T1568
2053192,TA0011,T1568
2053193,TA0011,T1568
2053194,TA0011,T1568
2053195,TA0011,T1568
2053196,TA0011,T1568
2053197,TA0011,T1568
2053198,TA0011,T1568
2053220,TA0011,T1568
2053221,TA0011,T1568
2053222,TA0011,T1568
2053223,TA0011,T1568
2053234,TA0011,T1568
2053235,TA0011,T1568
2053348,TA0011,T1568
2053349,TA0011,T1568
2053350,TA0011,T1568
2053351,TA0011,T1568
2053352,TA0011,T1568
2053353,TA0011,T1568
2053354,TA0011,T1568
2053355,TA0011,T1568
2053356,TA0011,T1568
2053357,TA0011,T1568
2053358,TA0011,T1568
2053359,TA0011,T1568
2053360,TA0011,T1568
2053361,TA0011,T1568
2053362,TA0011,T1568
2053363,TA0011,T1568
2053364,TA0011,T1568
2053365,TA0011,T1568
2053366,TA0011,T1568
2053367,TA0011,T1568
2053368,TA0011,T1568
2053369,TA0011,T1568
2053370,TA0011,T1568
2053371,TA0011,T1568
2053372,TA0011,T1568
2053373,TA0011,T1568
2053374,TA0011,T1568
2053375,TA0011,T1568
2053376,TA0011,T1568
2053377,TA0011,T1568
2053378,TA0011,T1568
2053379,TA0011,T1568
2053380,TA0011,T1568
2053381,TA0011,T1568
2053382,TA0011,T1568
2053383,TA0011,T1568
2053441,TA0001,T1190
2053442,TA0001,T1190
2053443,TA0001,T1190
2052809,TA0011,T1071
2053444,TA0001,T1190
2047656,TA0011,T1568
2053445,TA0001,T1190
2036104,TA0011,T1568
2042685,TA0011,T1568
2053446,TA0001,T1190
2047658,TA0011,T1568
2047766,TA0010,T1567
2035966,TA0011,T1568
2047657,TA0011,T1568
2036105,TA0011,T1568
2047659,TA0011,T1568
2042731,TA0011,T1568
2035967,TA0011,T1568
2004965,TA0001,T1190
2053447,TA0001,T1190
2053448,TA0001,T1190
2053449,TA0001,T1190
2053452,TA0001,T1190
2053453,TA0001,T1190
2053456,TA0001,T1190
2053460,TA0001,T1190
2053461,TA0001,T1190
2053462,TA0001,T1190
2053463,TA0001,T1190
2053464,TA0001,T1190
2053465,TA0001,T1190
2053468,TA0001,T1190
2053469,TA0001,T1566
2053470,TA0001,T1566
2052425,TA0011,T1071
2049108,TA0011,T1071
2049109,TA0011,T1071
2053467,TA0001,T1190
2006447,TA0001,T1190
2053474,TA0011,T1071
2011122,TA0001,T1190
2053477,TA0001,T1190
2053478,TA0001,T1190
2053479,TA0001,T1190
2053480,TA0001,T1190
2053487,TA0011,T1071
2053667,TA0001,T1566
2016936,TA0001,T1190
2053701,TA0011,T1071
2053704,TA0007,T1083
2053706,TA0001,T1189
2049413,TA0011,T1071
2053774,TA0011,T1071
2053775,TA0005,T1027
2053780,TA0011,T1071
2053781,TA0011,T1071
2053782,TA0011,T1071
2053783,TA0011,T1071
2034095,TA0001,T1190
2034332,TA0001,T1190
2034096,TA0001,T1190
2049471,TA0001,T1190
2043272,TA0001,T1190
2049472,TA0001,T1190
2036740,TA0001,T1190
2049614,TA0001,T1190
2049473,TA0001,T1190
2048317,TA0001,T1190
2049616,TA0001,T1190
2035273,TA0001,T1190
2050699,TA0001,T1190
2036748,TA0001,T1190
2049615,TA0001,T1190
2049386,TA0001,T1190
2050700,TA0001,T1190
2050543,TA0001,T1190
2036749,TA0001,T1190
2049618,TA0001,T1190
2036739,TA0001,T1190
2050604,TA0007,T1083
2049617,TA0001,T1190
2035272,TA0001,T1190
2036750,TA0001,T1190
2053811,TA0011,T1071
2053843,TA0001,T1566
2053870,TA0001,T1190
2053871,TA0001,T1190
2053876,TA0001,T1190
2053879,TA0001,T1190
2053880,TA0001,T1190
2053881,TA0001,T1190
2053882,TA0001,T1190
2053883,TA0001,T1190
2053884,TA0001,T1190
2054035,TA0011,T1071
2054038,TA0011,T1071
2054040,TA0011,T1071
2054042,TA0011,T1071
2054043,TA0011,T1071
2054044,TA0011,T1071
2054047,TA0011,T1071
2054049,TA0011,T1071
2054050,TA0011,T1071
2054060,TA0011,T1071
2054061,TA0011,T1071
2054062,TA0011,T1071
2054063,TA0011,T1071
2054064,TA0011,T1071
2054065,TA0011,T1071
2033774,TA0011,T1071
2034200,TA0008,T1210
2054134,TA0011,T1071
2054135,TA0043,T1590
2054136,TA0043,T1590
2054137,TA0043,T1590
2054138,TA0043,T1590
2054139,TA0043,T1590
2054140,TA0043,T1590
2054141,TA0043,T1590
2054142,TA0043,T1590
2054143,TA0043,T1590
2054144,TA0043,T1590
2054145,TA0043,T1590
2054146,TA0043,T1590
2054147,TA0043,T1590
2054148,TA0043,T1590
2054149,TA0043,T1590
2054150,TA0043,T1590
2054151,TA0043,T1590
2054152,TA0043,T1590
2054153,TA0043,T1590
2054154,TA0043,T1590
2054155,TA0043,T1590
2054156,TA0043,T1590
2054157,TA0043,T1590
2054158,TA0043,T1590
2054159,TA0043,T1590
2054160,TA0043,T1590
2054161,TA0043,T1590
2054162,TA0043,T1590
2054163,TA0043,T1590
2054164,TA0043,T1590
2054165,TA0043,T1590
2054166,TA0043,T1590
2054167,TA0043,T1590
2054168,TA0043,T1590
2054169,TA0043,T1590
2054170,TA0043,T1590
2054171,TA0043,T1590
2054172,TA0043,T1590
2027267,TA0008,T1570
2054218,TA0001,T1190
2023453,TA0040,T1486
2023620,TA0040,T1486
2023612,TA0040,T1486
2023613,TA0040,T1486
2023614,TA0040,T1486
2023615,TA0040,T1486
2023616,TA0040,T1486
2023617,TA0040,T1486
2023618,TA0040,T1486
2023619,TA0040,T1486
2023621,TA0040,T1486
2023622,TA0040,T1486
2023623,TA0040,T1486
2023624,TA0040,T1486
2023625,TA0040,T1486
2023626,TA0040,T1486
2023627,TA0040,T1486
2053844,TA0001,T1566
2054243,TA0005,T1221
2054246,TA0005,T1027
2054247,TA0011,T1071
2054251,TA0011,T1071
2054086,TA0011,T1071
2053229,TA0011,T1071
2052903,TA0011,T1071
2053822,TA0011,T1071
2053389,TA0011,T1071
2054096,TA0011,T1071
2054177,TA0011,T1071
2053393,TA0011,T1071
2052907,TA0011,T1071
2054092,TA0011,T1071
2053429,TA0011,T1071
2053755,TA0011,T1071
2053227,TA0011,T1071
2053728,TA0011,T1071
2053687,TA0011,T1071
2053757,TA0011,T1071
2053387,TA0011,T1071
2052895,TA0011,T1071
2054088,TA0011,T1071
2054001,TA0011,T1071
2053433,TA0011,T1071
2053397,TA0011,T1071
2053751,TA0011,T1071
2053406,TA0011,T1071
2054015,TA0011,T1071
2054005,TA0011,T1071
2054100,TA0011,T1071
2054191,TA0011,T1071
2053669,TA0011,T1071
2054011,TA0011,T1071
2053679,TA0011,T1071
2053399,TA0011,T1071
2053225,TA0011,T1071
2054179,TA0011,T1071
2053759,TA0011,T1071
2054187,TA0011,T1071
2054007,TA0011,T1071
2053726,TA0011,T1071
2054094,TA0011,T1071
2053815,TA0011,T1071
2053673,TA0011,T1071
2054017,TA0011,T1071
2054128,TA0011,T1071
2053430,TA0011,T1071
2054183,TA0011,T1071
2053677,TA0011,T1071
2053434,TA0011,T1071
2053683,TA0011,T1071
2054082,TA0011,T1071
2052899,TA0011,T1071
2054120,TA0011,T1071
2053763,TA0011,T1071
2053427,TA0011,T1071
2053404,TA0011,T1071
2052901,TA0011,T1071
2053489,TA0011,T1071
2053753,TA0011,T1071
2053391,TA0011,T1071
2053395,TA0011,T1071
2052897,TA0011,T1071
2054090,TA0011,T1071
2054098,TA0011,T1071
2054003,TA0011,T1071
2052893,TA0011,T1071
2054124,TA0011,T1071
2053431,TA0011,T1071
2052891,TA0011,T1071
2052905,TA0011,T1071
2053385,TA0011,T1071
2053402,TA0011,T1071
2053671,TA0011,T1071
2054080,TA0011,T1071
2053765,TA0011,T1071
2054189,TA0011,T1071
2054130,TA0011,T1071
2054013,TA0011,T1071
2053813,TA0011,T1071
2054132,TA0011,T1071
2054118,TA0011,T1071
2053820,TA0011,T1071
2053681,TA0011,T1071
2054181,TA0011,T1071
2054175,TA0011,T1071
2054122,TA0011,T1071
2054019,TA0011,T1071
2053435,TA0011,T1071
2053432,TA0011,T1071
2053798,TA0011,T1071
2053685,TA0011,T1071
2053675,TA0011,T1071
2053761,TA0011,T1071
2053428,TA0011,T1071
2054185,TA0011,T1071
2054126,TA0011,T1071
2054009,TA0011,T1071
2053817,TA0011,T1071
2054084,TA0011,T1071
2023476,TA0011,T1071
2018747,TA0011,T1071
2029354,TA0011,T1071
2029379,TA0011,T1071
2018861,TA0011,T1071
2029367,TA0011,T1071
2034846,TA0011,T1071
2018726,TA0011,T1071
2018731,TA0011,T1071
2018736,TA0011,T1071
2018708,TA0011,T1071
2018865,TA0011,T1071
2018911,TA0011,T1071
2018730,TA0011,T1071
2033633,TA0011,T1071
2018695,TA0011,T1071
2018725,TA0011,T1071
2018704,TA0011,T1071
2029359,TA0011,T1071
2022960,TA0011,T1071
2029366,TA0011,T1071
2018700,TA0011,T1071
2029362,TA0011,T1071
2033374,TA0011,T1071
2029376,TA0011,T1071
2018760,TA0011,T1071
2018862,TA0011,T1071
2018600,TA0011,T1071
2018721,TA0011,T1071
2029369,TA0011,T1071
2018727,TA0011,T1071
2025582,TA0011,T1071
2018860,TA0011,T1071
2023529,TA0011,T1071
2018732,TA0011,T1071
2018698,TA0011,T1071
2018717,TA0011,T1071
2021613,TA0011,T1071
2018707,TA0011,T1071
2033370,TA0011,T1071
2029372,TA0011,T1071
2037960,TA0011,T1071
2029358,TA0011,T1071
2018694,TA0011,T1071
2018693,TA0011,T1071
2018746,TA0011,T1071
2029363,TA0011,T1071
2018714,TA0011,T1071
2033375,TA0011,T1071
2018866,TA0011,T1071
2018724,TA0011,T1071
2025424,TA0011,T1071
2018863,TA0011,T1071
2018807,TA0011,T1071
2021521,TA0011,T1071
2033373,TA0011,T1071
2029375,TA0011,T1071
2018720,TA0011,T1071
2018703,TA0011,T1071
2022324,TA0011,T1071
2018711,TA0011,T1071
2018733,TA0011,T1071
2029364,TA0011,T1071
2033634,TA0011,T1071
2018937,TA0011,T1071
2018701,TA0011,T1071
2018859,TA0011,T1071
2021614,TA0011,T1071
2018917,TA0011,T1071
2021899,TA0011,T1071
2018706,TA0011,T1071
2033371,TA0011,T1071
2033369,TA0011,T1071
2029371,TA0011,T1071
2033156,TA0011,T1071
2029357,TA0011,T1071
2018728,TA0011,T1071
2021933,TA0011,T1071
2024083,TA0011,T1071
2033372,TA0011,T1071
2029374,TA0011,T1071
2018913,TA0011,T1071
2021562,TA0011,T1071
2018697,TA0011,T1071
2033376,TA0011,T1071
2018723,TA0011,T1071
2025536,TA0011,T1071
2021932,TA0011,T1071
2022480,TA0011,T1071
2018734,TA0011,T1071
2029368,TA0011,T1071
2021934,TA0011,T1071
2018702,TA0011,T1071
2029355,TA0011,T1071
2018910,TA0011,T1071
2018851,TA0011,T1071
2018916,TA0011,T1071
2018722,TA0011,T1071
2027195,TA0011,T1071
2029370,TA0011,T1071
2049518,TA0011,T1071
2049519,TA0011,T1071
2034099,TA0011,T1071
2049523,TA0011,T1071
2050005,TA0011,T1071
2049515,TA0011,T1071
2049520,TA0011,T1071
2048097,TA0011,T1071
2050004,TA0011,T1071
2049436,TA0011,T1071
2049516,TA0011,T1071
2049521,TA0011,T1071
2033423,TA0011,T1071
2035196,TA0011,T1071
2049514,TA0011,T1071
2049522,TA0011,T1071
2046887,TA0011,T1071
2033422,TA0011,T1071
2035195,TA0011,T1071
2049517,TA0011,T1071
2054252,TA0001,T1566
2054253,TA0001,T1566
2054255,TA0011,T1071
2054261,TA0011,T1071
2054346,TA0011,T1071
2033076,TA0011,T1071
2054410,TA0007,T1083
2054413,TA0011,T1071
2054414,TA0011,T1071
2054417,TA0011,T1071
2054418,TA0011,T1071
2054419,TA0011,T1071
2054424,TA0001,T1190
2054427,TA0011,T1071
2054443,TA0011,T1071
2054444,TA0011,T1071
2054445,TA0011,T1071
2054446,TA0011,T1071
2054447,TA0011,T1071
2054448,TA0011,T1071
2054449,TA0011,T1071
2054451,TA0011,T1071
2054511,TA0011,T1071
2054512,TA0011,T1071
2054513,TA0011,T1071
2054514,TA0011,T1071
2054515,TA0001,T1189
2054516,TA0001,T1189
2054588,TA0011,T1071
2054600,TA0011,T1071
2054601,TA0011,T1071
2054602,TA0011,T1071
2054603,TA0011,T1071
2054604,TA0011,T1071
2054605,TA0011,T1071
2054606,TA0011,T1071
2054607,TA0011,T1071
2054608,TA0011,T1071
2054609,TA0011,T1071
2054610,TA0011,T1071
2054616,TA0011,T1071
2054620,TA0010,T1041
2054619,TA0010,T1041
2053458,TA0001,T1190
2053466,TA0001,T1190
2053457,TA0001,T1190
2054643,TA0011,T1071
2054645,TA0011,T1071
2054653,TA0011,T1071
2054660,TA0011,T1071
2054664,TA0011,T1071
2053459,TA0001,T1190
2054665,TA0011,T1071
2054707,TA0011,T1071
2054708,TA0011,T1071
2054709,TA0011,T1071
2054710,TA0011,T1071
2054711,TA0011,T1071
2006445,TA0001,T1190
2006444,TA0001,T1190
2054717,TA0011,T1071
2054729,TA0011,T1071
2054750,TA0011,T1071
2054781,TA0011,T1071
2054782,TA0011,T1071
2054783,TA0011,T1071
2054865,TA0011,T1071
2054946,TA0011,T1071
2054947,TA0001,T1190
2054971,TA0001,T1566
2054972,TA0001,T1566
2054973,TA0001,T1566
2054974,TA0001,T1566
2054975,TA0001,T1566
2054976,TA0001,T1566
2054977,TA0001,T1566
2054978,TA0001,T1566
2054979,TA0001,T1566
2054980,TA0001,T1566
2054981,TA0001,T1566
2054982,TA0001,T1566
2054983,TA0001,T1566
2054984,TA0001,T1566
2054985,TA0001,T1566
2054986,TA0001,T1566
2054987,TA0001,T1566
2054988,TA0001,T1566
2055022,TA0011,T1071
2055023,TA0011,T1071
2055024,TA0011,T1071
2055025,TA0011,T1071
2055026,TA0011,T1071
2055027,TA0011,T1071
2055028,TA0011,T1071
2055029,TA0011,T1071
2055030,TA0011,T1071
2055031,TA0011,T1071
2055054,TA0011,T1071
2055055,TA0011,T1071
2055056,TA0011,T1071
2055057,TA0011,T1071
2055058,TA0011,T1071
2055060,TA0011,T1071
2055061,TA0011,T1071
2055062,TA0011,T1071
2055063,TA0011,T1071
2055064,TA0011,T1071
2055065,TA0011,T1071
2050006,TA0011,T1071
2055237,TA0011,T1071
2055239,TA0011,T1071
2055244,TA0001,T1566
2055245,TA0001,T1566
2055251,TA0011,T1071
2055253,TA0011,T1071
2055259,TA0011,T1071
2055260,TA0011,T1071
2055261,TA0011,T1071
2055262,TA0011,T1071
2055263,TA0011,T1071
2055267,TA0011,T1071
2055280,TA0001,T1566
2055281,TA0001,T1566
2055282,TA0001,T1566
2055283,TA0001,T1566
2055284,TA0001,T1566
2055285,TA0001,T1566
2052557,TA0011,T1071
2052558,TA0011,T1071
2055356,TA0011,T1001
2055358,TA0011,T1001
2055379,TA0011,T1001
2055381,TA0011,T1071
2055382,TA0011,T1001
2055386,TA0011,T1071
2055394,TA0011,T1071
2055449,TA0011,T1071
2055467,TA0011,T1071
2055484,TA0011,T1071
2055485,TA0011,T1071
2055486,TA0011,T1071
2055487,TA0011,T1071
2055488,TA0011,T1071
2055489,TA0011,T1071
2055490,TA0011,T1071
2055491,TA0011,T1071
2055492,TA0011,T1071
2055493,TA0011,T1071
2055520,TA0011,T1071
2055539,TA0001,T1566
2055540,TA0001,T1566
2055541,TA0001,T1566
2055542,TA0001,T1566
2055543,TA0001,T1566
2055544,TA0001,T1566
2055059,TA0011,T1071
2039651,TA0011,T1071
2039652,TA0011,T1071
2039653,TA0011,T1071
2039654,TA0011,T1071
2039655,TA0011,T1071
2039656,TA0011,T1071
2039657,TA0011,T1071
2039658,TA0011,T1071
2039659,TA0011,T1071
2039660,TA0011,T1071
2039661,TA0011,T1071
2039662,TA0011,T1071
2039663,TA0011,T1071
2039664,TA0011,T1071
2039665,TA0011,T1071
2039666,TA0011,T1071
2039667,TA0011,T1071
2039668,TA0011,T1071
2039669,TA0011,T1071
2039670,TA0011,T1071
2039671,TA0011,T1071
2039672,TA0011,T1071
2039673,TA0011,T1071
2039674,TA0011,T1071
2039675,TA0011,T1071
2039676,TA0011,T1071
2039677,TA0011,T1071
2039678,TA0011,T1071
2045700,TA0040,T1496
2045701,TA0040,T1496
2045702,TA0040,T1496
2027914,TA0040,T1486
2055586,TA0010,T1041
2055587,TA0010,T1041
2055590,TA0001,T1078
2055592,TA0011,T1071
2055594,TA0011,T1071
2055599,TA0011,T1071
2055611,TA0011,T1071
2055613,TA0011,T1071
2055619,TA0011,T1071
2055620,TA0011,T1071
2004964,TA0001,T1190
2004963,TA0001,T1190
2004961,TA0001,T1190
2004966,TA0001,T1190
2007485,TA0001,T1190
2007484,TA0001,T1190
2007564,TA0001,T1190
2007482,TA0001,T1190
2007483,TA0001,T1190
